FondsID,SubfondsID,SeriesID,Container,No,Title Original,Title English,Date of Creation (YYYY),Date of Creation (MM),Date of Creation (DD),Date of Creation2 (YYYY),Date of Creation2 (MM),Date of Creation2 (DD),Creator,Collector,Type,Genre,Extent,Description Level,Language,Description/Annotation/Abstract,Temporal Coverage1 (YYYY),Temporal Coverage2 (YYYY),Spatial Coverage1,Spatial Coverage2,Spatial Coverage3,Geo Coordinates,"Subject (Event, Topic, Corporate body, Location outside of YU)",Subject (Person),Privacy/Access,Internal Note,Preview
,,,,,,,,,,,,,,,,,,,,,,,,,Loznica,"42.996376,21.944034",,,,,
205,4,120,10,7,Politics: Nationalism,,1994,2,27,1997,2,21,Vjesnik|The European|NIN|Borba|Die Welt|Profil|The Independent|Novi List|Liberation|Neue Zürcher Zeitung|Radio Free Europe-Radio Liberty Research Institute|Vešernji List|Die Welt|Politika|Wall Street Journal|Frankfurter Algemeine Zeitung|Naša Borba|Nedeljna Borba|Die Presse|Vreme|Frankfurter Rundschau|International Herald Tribune|New York Times|Die Tageszitung|Süddeutsche Zeitung|Globus|,Open Media Research Institute,Textual,press clippings|agency news|,209,Folder,Serbian|Croatian|English|German|,"On the myth of Greater Serbia|Evaluating the new Serbian nationalsim|Radovan Radinović: this is a historical chance for the Serbs to achieve what they didn’t in 1918|Angry Serbs rally behind their martyrs|Dancing with fascism: Vladimir Zhirinovsky and the Serbian right wing|Who are Serbia’s real enemies?|Language, politics and language policies in Croatia|Serbian intellectuals promote the concept of Great Serbia|Milivoje Maksić: the false triumph of a mislead nation|Ratko Marković claims that all wars in which the Serbs participated during the history have been wars for their liberation|Reviews of the Serbian antifascist struggle during the Second World War|Report on Nikola Pašić’s writing on the understanding between Serbs and Croats|Report on the role of Serbia in the Russian foreign policies|Democracy has no chance in Serbia unless nationalism is toned down|",1994,1997,,,Beograd,"44.786568,20.448923",Fascism|Cold War|Patriotism|History|Nationalism|Great Serbia|Ethnic nations|Congress of Serbian Intellectuals|Religion|Vidovdan|Heroes|Chetniks|Battle of Cer|Battle of Batina|Ustasha|Nostalgy|Shame|Nazism|Genocide|Peacemaking|National holidays|Antifascism|Serbo-Croat unity|Commemorations|Second Serbian Uprising|1st of May|Victory against fascism|,"Julliard, Jacques|Zhirinovsky, Vladimir|Ignatieff, Michael|Dor, Milo|Heller, Agnes|Genscher, Hans-Dietrich|Kenny, George|Milić, Vladimir|Broz Tito, Josip|Milošević, Slobodan|Milošević, Nikola|Čavoški, Kosta|Protić, Milan|Stanković, Đorđe|Leovac, Slavko|Krestić, Vasilije|Ivić, Pavle|Radinović, Radovan|Srebrov, Vladimir|Drašković, Vuk|Đuretić, Vladimir|Milosavljević, Olivera|Popov, Nebojša|Bjelica, Isidora|Pajkić, Nebojša|Marković, Mihajlo|Ćosić, Dobrica|Karadžić, Radovan|Plavšić, Biljana|Jović, Mirko|Bogdanović, Bogdan|Veselinov, Dragan|Marković, Ratko|Đorđević, Dimitrije|Lilić, Zoran|Mesić, Stipe|Buha, Boško|Kostić, Branko|Marković, Mira|Marušić, Dražimir|Kadijević, Veljko|Denić, Bogdan|Ribnikar, Jara|Šuvar, Stipe|",,,Kako je umrla naša domivina? (How did our homeland die?)|
,,,,,,,,,,,,,,,,,,,,,,,,,Zagreb,"45.815011,15.981919",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sombor,"45.773295,19.115147",,,,,
205,4,120,11,1,Politics: Parliament: Serbian,,1992,0,0,1993,0,0,Politika|Borba|Vjesnik|Süddeutsche Zeitung|Die Welt|New York Times|Frankfurter Algemeine Zeitung|Financial Times|Los Angeles Times|The Washington Post|NIN|Vreme|,Open Media Research Institute,Textual,press clippings|agency news|,146,Folder,Serbian|English|Croatian|German|,Report on the speech of Slobodan Milošević in the Serbian Parliament|Report on an extraordinary session of the Serbian Parliament|How does the federal custom administration works?|Who is sitting in the Serbian Parliament?|Serbia and Montenegro establish a New Yugoslavia|The Serbian Parliament did not accept the proposals for change of the state symbols|Radoman Božović claims that the government is not ready to accept the blackmailing coming from the international community|Vote of no confidence proposed against Milan Panić|Report on the election of the new Prime Minister and the new government in the Serbian Parliament|Report on the adoption of the federal budget|SRS is ready to take over the governing of the country|Milošević dissolves the parliament and calls for elections|,1992,1993,,,Jajce,"44.339806,17.271293",Constitution|Freedom|Parliament|War|United Nations|Blue Helmets|Civic rights|Rights|War veterans|March on the Drina|Sanctions|Embargo|Round table|Referendum|Elections|SPS (Socialist Party of Serbia)|SRS (Serbian Radical Party)|Economy|Finances|Trust|Democracy|Opposition|Vance-Owen Plan|Death penalty|Justice|Property law|,"Aksentijević, Ljubiša|Batalo, Siniša|Miković, Milan|Jokanović, Vukašin|Agošton, Andraš|Milošević, Slobodan|Isaković, Antonije|Prlja, Aleksandar|Božović, Radoman|Sekulić, Radosav|Drašković, Vuk|Šešelj, Vojislav|Rakitić, Slobodan|Panić, Milan|Radić, Jovan|Eagleburger, Lawrence|Radović, Radovan|Šainović, Nikola|Aranđelović, Zoran|Vasović, Srboljub|Banjanin, Uroš|Katić, Žarko|Bjelica, Bogoljub|Ražnatović-Arkan, Željko|Stevanović, Aleksandar|Šipovac, Nedeljko|Mićunović, Dragoljub|Lilić, Zoran|Koštunica, Vojislav|Đinđić, Zoran|Čović, Nebojša|Stojanović, Zoran|Kertes, Mihalj|Sokolović, Zoran|Nikolić, Tomislav|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
205,4,120,11,2,Politics: Parliament: Serbian,,1993,0,0,1997,0,0,Politika|Borba|Vreme|NIN|Naša Borba|Le Monde|Financial Times|Die Presse|Frankfurter Algemeine Zeitung|Monitor|The Philadelphia Inquirer|,Open Media Research Institute,Textual,press clippings|agency news|,126,Folder,Serbian|English|German|French|,"The Serbian Parliament is still without a President|Review of the work of the past presidents of the Serbian Parliament|Presentation of the new coat of arms of Yugoslavia|Vesna Pešić speaks out against Serbia’s national solution|Reports on the sessions of the Serbian Parliament|The Parliamentary sessions are less and less seen by the citizens|The Serbian oppositions forms a shadow Parliament|Report on the new law regarding prison sanctions|Interview with Vladan Vasilijević, expert in international criminal law|Serbia grants amnesty for deserters and men who avoided military service|Milošević is assured of a comfortable majority in the Parliament|The Serbian opposition boycotts the Serbian Parliament|",1993,1997,,,Novi Sad,"45.267135,19.83355",DEPOS (Democratic Movement of Serbia)|SPS (Socialist Party of Serbia)|SRS (Serbian Radical Party)|War|Nationalism|Culture|Coat of Arms|Bribing|Opposition|Taxes|SPO (Serbian Renewal Movement)|Peace declaration|DS (Democratic Party)|NATO (North Atlantic Treaty Organization)|Foreign currencies|Television|Courts|ICTY (International Criminal Tribunal for the former Yugoslavia)|Military|War crimes|Hague|Deserters|Constitution|Political crisis| ,"Unković, Slobodan|Kovačević, Ivan|Koštunica, Vojislav|Đinđić, Zoran|Anđelković, Zoran|Jeraković, Petar|Nikolić, Tomislav|Bakočević, Aleksandar|Lilić, Zoran|Šešelj, Vojislav|Paroški, Milan|Marjanović, Mirko|Jokanović, Žarko|Marković, Draško|Drašković, Vuk|Clinton, Bill|Kontić, Radoje|Jovanović, Vladislav|Vasilijević, Vladan|Radovanović, Milovan|Tomić, Dragan|Krivokapić, Vladimir|Milošević, Slobodan| ",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
205,4,120,11,3,Politics: Parliament: YU [Yugoslav],,1992,3,17,1993,9,3,Politika|Borba|Süddeutsche Zeitung|The Washington Post|Neue Zürcher Zeitung|Vjesnik|NIN|The Los Angeles Times|,Open Media Research Institute,Textual,press clippings|agency news|,72,Folder,Serbian|English|German| ,"Yugoslavia is dead:long live the third Yugoslavia|Serbia and Montenegro declare the formation of a union|The Federal Republic of Yugoslavia announced its borders towards Croatia|The Yugoslav Parliament calls for no confidence vote on Milan Panić|The Federal Parliament considered the performance of the Yugoslav delegation on the London conference to be successful|Interview with Mihailo Marković, member of Parliament|The voting results from the elections have been annulled in 10% of the electoral polls in Belgrade and Priština|Radoje Kontić was elected new Federal Prime Minister|Members of DEPOS left the Parliamentary session|",1992,1993,,,Priština,"42.662914,21.165503",Federal Council|Customs|Constitution|European Community|Elections|War|Federal Government|Human Rights|United Nations|SPS (Socialist Party of Serbia)|SPO (Serbian Renewal Movement)|SRS (Serbian Radical Party)|London Conference|Political culture|Economy| ,"Lord Carrington, Peter|Milošević, Slobodan|Bulatović, Momir|Ćosić, Dobrica|Panić, Milan|Veselinov, Dragan|Karadžić, Radovan|Drašković, Vuk|Smiljanić, Radomir|Marović, Svetozar|Jović, Borisav|Šešelj, Vojislav|Božović, Ratko|Marković, Mihailo|Crnčević, Brana|Kontić, Radoje|Labus, Miroljub|Bogdanović, Radmilo|Gojković, Maja|Radulović, MIloš|Božović, Radoman|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
205,4,120,11,4,"Politics: Political Parties: Biographies: Adžić, Blagoje",,1992,1,11,1992,1,11,Frankfurter Algemeine Zeitung|,Open Media Research Institute,Textual,press clippings|,1,Folder,German|,Portrait of Blagoje Adžić: uneducated and brutal|,1992,1992,,,Pridvorica,"43.328249,18.463214",JNA (Yugoslav People’s Army)|Patriotism|Nationalism|,"Adžić, Blagoje|Kadijević, Veljko|",,,
205,4,120,11,5,"Politics: Political Parties: Biographies: Avramović, Dragoslav",,1994,3,25,1996,10,11,Naša Borba|NIN|Vreme|Frankfurter Algemeine Zeitung|The Wall Street Journal|Financial Times|,Open Media Research Institute,Textual,press clippings|agency news|,38,Folder,Serbian|English|,"Interview with the Governor of the National Bank of Yugoslavia, Dragoslav Avramović|Dragoslav Avramović claims that due to the politics it leads, Yugoslavia cuts itself from international financial support|Dragoslav Avramović claims that without foreign credits Yugoslavia is on the verge of disaster|Dragoslav Avramović demands resignation from the vice-governor Žarko Trbojević|Dragoslav Avramović has been replaced from the function Governor of the National Bank of Yugoslavia|Report on the case of the ex-Governor Dragoslav Avramović|",1994,1996,,,Beograd,"44.786568,20.448923",National Bank|Money|Monetary policy|Economy|Finances|IMF (International Monetary Fund)|Party politics|Inflation|Sanctions|Currencies|Privatization|,"Avramović, Dragoslav|Nikezić, Zvonko|Mijatonić, Boško|Trbojević, Žarko|",,,
205,4,120,11,6,"Politics: Political Parties: Biographies: Bogdanović, Bogdan",,1993,0,0,1995,0,0,Slobodna Dalmacija|Die Tageszeitung|,Open Media Research Institute,Textual,press clippings|,4,Folder,Croatian|German|,Interview with Bogdan Bogdanović|,1993,1995,,,Sarajevo,"43.856259,18.413076",War|Peace|Bombing|Party politics|SPS (Socialist Party of Serbia)|,"Bogdanović, Bogdan|Marković, Mihailo|Milošević, Slobodan|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Vukovar ,"45.345238,19.00102",,,,,
205,4,120,11,7,"Politics: Political Parties: Biographies: Bogdanović, Radmilo",,1993,0,0,1993,0,0,NIN|,Open Media Research Institute,Textual,press clippings|,4,Folder,Serbian|,"Interview with Radmilo Bogdanović, member of Parliament|",1993,1993,,,Beograd,"44.786568,20.448923",Crime|War|Kosovo|,"Božović, Radoman|Bogdanović, Radmilo|Šešelj, Vojislav|",,,
205,4,120,11,8,"Politics: Political Parties: Biographies: Ćosić, Dobrica",,1992,6,16,1994,10,18,Die Welt|Neue Zürcher Zeitung|Profil|Frankfurter Rundschau|Süddeutsche Zeitung|Radio Free Europe-Radio Liberty Research Institute|Politika|Danas|Borba|,Open Media Research Institute,Textual,press clippings|agency news|research papers|,24,Folder,Serbian|German|English|,"Serbian writer Dobrica Ćosić to become President of Yugoslavia|Panić, Ćosić and Milošević struggle for power in Yugoslavia|Biographical sketch of Dobrica Ćosić|Ćosić returns back to the world of literature|Ćosić demands urgently a new conference on Bosnia|Ćosić claims they will not betray the Serbs in Bosnia|",1992,1994,,,Sarajevo,"43.856259,18.413076",President|Kosovo|SANU (Serbian Academy of Sciences and Art)|League of Communists|KPJ (Yugoslav Communist Party)|War|Peace negotiations|Serbian national question|,"Ćosić, Dobrica|Panić, Milan|Milošević, Slobodan|Karadžić, Radovan|Šešelj, Vojislav|Drašković, Vuk|Havel, Vaclav|Rašković, Jovan|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
205,4,120,11,9,"Politics: Political Parties: Biographies: Čović, Nebojša",,1993,3,4,1993,7,31,Politika|Borba|NIN|,Open Media Research Institute,Textual,press clippings|,8,Folder,Serbian|,"Interview with Nebojša Čović, president of the Government of Belgrade|Where does the replacement of Nebojša Čović, from the function of president of the Government of Belgrade leads?|",1993,1993,,,Beograd,"44.786568,20.448923",Finances|Money|Economy|,"Čović, Nebojša|Lilić, Zoran|",,,
205,4,120,11,10,"Politics: Political Parties: Biographies: Đilas, Milovan",,1992,3,27,1995,8,26,The New York Times|Večernji List|NIN|Der Spiegel|Globus|Politika|,Open Media Research Institute,Textual,press clippings|agency news|,24,Folder,Serbian|Geman|Croatian|,"Milovan Đilas has been hospitalized due to heart problems|Interview with Milovan Đilas|Top Yugoslav dissident, Milovan Đilas, is finally forgiven|Report on the death of Milovan Đilas|Report on the Letter that Milovan Đilas sent to Josip Broz Tito|",1992,1995,,,Zagreb,"45.815011,15.981919",Anti-War|Dissent|The New class|War crimes|Vance-Owen plan|History|Prison|,"Đilas, Milovan|Broz Tito, Josip|Jovanović, Vladislav|Milošević, Slobodan|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
205,4,120,11,11,"Politics: Political Parties: Biographies: Đilas, Aleksa jr.",,1991,0,0,1996,0,0,-,Open Media Research Institute,Textual,agency news|,2,Folder,Serbian|,Aleksa Đilas: the Yugoslav region will be reintegrated|,1991,1996,,,Podgorica,"42.441286,19.262892",Yugoslav|Nostalgia,"Đilas, Aleksa|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
205,4,120,11,12,"Politics: Political Parties: Biographies: Đinđić, Zoran",,1996,4,1,1997,3,11,Naša Borba|Tageszeitung|Die Welt|Die Presse|Neue Zürcher Zeitung|Frankfurter Rundschau|Süddeutsche Zeitung|Danas|,Open Media Research Institute,Textual,press clippings|agency news|,18,Folder,Serbian|German|,Report on the hearing of Zoran Đinđić in the “Telegraf” case|Zoran Đinđić vows to keep demonstrating in spite of the ban|Đinđić claims that Germany should be the partner of Belgrade|Interviews with Zoran Đinđić|According to a public poll Đinđić is more popular than Milošević|,1996,1997,,,Podgorica,"42.441286,19.262892",DS(Democratic Party )|Crime|Protests|Serbian opposition|International relations|Media freedom|,"Đinđić, Zoran|Marjanović, Mirko|Drašković, Vuk|Milošević, Slobodan|Marković, Mira|Bulatović, Momir|Đukanović, Milo|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
205,4,120,11,13,"Politics: Political Parties: Biographies: Dimitrijević, Vojin",,1993,5,5,1993,5,5,Süddeutsche Zeitung|,Open Media Research Institute,Textual,press clipping|,1,Folder,German|,"Vojin Dimitrijević claims that the sanction didn’t have effects on Belgrade, so far|",1993,1993,,,Beograd,"44.786568,20.448923",War|Sanctions|Embargo|Serbian opposition|,"Dimitrijević, Vojin|",,,
205,4,120,11,14,"Politics: Political Parties: Biographies: Drašković, Vuk",,1992,3,2,1997,2,17,Profil|Süddeutsche Zeitung|Politika|Borba|Le Monde|Vreme|Frankfurter Rundschau|Liberation|Financial Times|Die Tageszeitung|Stuttgarter Zeitung|The Wall Street Journal|Frankfurter Algemeine Zeitung|Observer|The Guardian|Der Spiegel|Newsweek|The Daily Telegraph|,Open Media Research Institute,Textual,press clippings|agency news|,118,Folder,German|French|Serbian|English|,Interviews with Vuk Drašković|Vuk Drašković calls Milošević on a TV duel|Report on the imprisonment of Vuk Drašković|Reports on the medical conditions of Vuk and Danica Drašković|Vuk Drašković on hunger strike|Vuk Drašković: from wolf to innocent victim|François Mitterand claims that the conditions of the Drašković couple are pitiable|Russia demands the liberation of Vuk Drašković|Reports by agency news on the release of Vuk Drašković|Tension eases in Serbia after the pardon of Drašković by Slobodan Milošević|Report on the visit of Vuk and Danica Drašković of France|Drašković would bring Croatia in front of the Hague Tribunal|,1992,1997,,,Zagreb,"45.815011,15.981919",SPO (Serbian Renewal Movement)|DEPOS(Democratic Movement of Serbia)|Repression|Oppression|Protests|SLS (Serbian Liberal Party)|Prison|DS(Democratic Party )|Strike|Freedom|SPS (Socialist Party of Serbia)|Martyr|Abolition|Prosecution|Great Serbia|Fascism|Violence|Monarchy|,"Drašković, Vuk|Milošević, Slobodan|Đinđić, Zoran|Broz Tito, Josip|Todić, Branislav|Danilović, Rajko|Pešić, Vesna|Veselinov, Dragan|Dožić, Vladislav|Kuzmanović, Bora|Ćosić, Dobrica|Mitterrand, François|",,,
